local_id,split,raw_tile_index,num_buildings_labeled,num_buildings_unclassified,p0_no_damage,p1_minor,p2_major,p3_destroyed,S_real,L_bucket
48,train,47,117,14,0.9914529914529915,0.008547008547008548,0.0,0.0,0.008547008547008548,0
50,train,49,186,25,1.0,0.0,0.0,0.0,0.0,0
55,train,54,147,0,1.0,0.0,0.0,0.0,0.0,0
59,train,58,100,0,1.0,0.0,0.0,0.0,0.0,0
60,train,59,232,0,1.0,0.0,0.0,0.0,0.0,0
61,train,60,244,0,1.0,0.0,0.0,0.0,0.0,0
62,train,61,69,0,1.0,0.0,0.0,0.0,0.0,0
63,train,62,190,0,1.0,0.0,0.0,0.0,0.0,0
64,train,63,184,0,1.0,0.0,0.0,0.0,0.0,0
65,train,64,214,0,1.0,0.0,0.0,0.0,0.0,0
66,train,65,57,0,1.0,0.0,0.0,0.0,0.0,0
67,train,66,280,0,1.0,0.0,0.0,0.0,0.0,0
68,train,67,103,0,1.0,0.0,0.0,0.0,0.0,0
69,train,68,307,0,1.0,0.0,0.0,0.0,0.0,0
71,train,70,66,6,1.0,0.0,0.0,0.0,0.0,0
77,train,76,5,0,0.8,0.2,0.0,0.0,0.2,0
78,train,77,15,1,1.0,0.0,0.0,0.0,0.0,0
80,train,79,1,0,1.0,0.0,0.0,0.0,0.0,0
82,train,81,2,0,0.0,0.0,1.0,0.0,2.0,2
84,train,83,4,0,1.0,0.0,0.0,0.0,0.0,0
85,train,84,5,0,0.8,0.2,0.0,0.0,0.2,0
86,train,85,3,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0
87,train,86,1,0,1.0,0.0,0.0,0.0,0.0,0
96,train,95,20,2,0.95,0.05,0.0,0.0,0.05,0
97,train,96,4,0,0.75,0.25,0.0,0.0,0.25,0
100,train,99,4,0,1.0,0.0,0.0,0.0,0.0,0
101,train,100,19,0,1.0,0.0,0.0,0.0,0.0,0
104,train,103,13,0,0.9230769230769231,0.07692307692307693,0.0,0.0,0.07692307692307693,0
108,train,107,3,0,1.0,0.0,0.0,0.0,0.0,0
109,train,108,18,0,1.0,0.0,0.0,0.0,0.0,0
110,train,109,19,0,1.0,0.0,0.0,0.0,0.0,0
114,train,113,30,0,1.0,0.0,0.0,0.0,0.0,0
115,train,114,23,2,1.0,0.0,0.0,0.0,0.0,0
118,train,117,13,0,0.6923076923076923,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.6153846153846154,1
121,train,120,1,0,0.0,0.0,0.0,1.0,3.0,3
122,train,121,1,0,1.0,0.0,0.0,0.0,0.0,0
126,train,125,5,0,1.0,0.0,0.0,0.0,0.0,0
131,train,130,11,0,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.8181818181818181,1
132,train,131,6,0,1.0,0.0,0.0,0.0,0.0,0
133,train,132,5,0,0.8,0.2,0.0,0.0,0.2,0
140,train,139,1,0,0.0,0.0,0.0,1.0,3.0,3
141,train,140,15,1,0.8666666666666667,0.0,0.0,0.13333333333333333,0.4,0
142,train,141,5,0,1.0,0.0,0.0,0.0,0.0,0
144,train,143,23,0,0.5652173913043478,0.13043478260869565,0.043478260869565216,0.2608695652173913,0.9999999999999999,1
145,train,144,3,1,0.3333333333333333,0.0,0.6666666666666666,0.0,1.3333333333333333,1
146,train,145,3,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0
149,train,148,15,0,1.0,0.0,0.0,0.0,0.0,0
151,train,150,2,0,0.0,1.0,0.0,0.0,1.0,1
152,train,151,5,0,1.0,0.0,0.0,0.0,0.0,0
155,train,154,5,0,1.0,0.0,0.0,0.0,0.0,0
158,train,157,1,0,0.0,1.0,0.0,0.0,1.0,1
162,train,161,12,0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0
163,train,162,2,0,1.0,0.0,0.0,0.0,0.0,0
167,train,166,40,0,1.0,0.0,0.0,0.0,0.0,0
168,train,167,3,2,1.0,0.0,0.0,0.0,0.0,0
169,train,168,1,0,0.0,0.0,0.0,1.0,3.0,3
171,train,170,19,3,0.7368421052631579,0.21052631578947367,0.05263157894736842,0.0,0.3157894736842105,0
172,train,171,1,1,1.0,0.0,0.0,0.0,0.0,0
173,train,172,44,4,0.6136363636363636,0.22727272727272727,0.09090909090909091,0.06818181818181818,0.6136363636363636,1
174,train,173,21,1,0.8571428571428571,0.0,0.09523809523809523,0.047619047619047616,0.3333333333333333,0
176,train,175,30,0,0.7333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.4666666666666667,0
179,train,178,5,0,1.0,0.0,0.0,0.0,0.0,0
182,train,181,32,0,0.59375,0.03125,0.375,0.0,0.78125,1
184,train,183,5,0,1.0,0.0,0.0,0.0,0.0,0
191,train,190,5,0,1.0,0.0,0.0,0.0,0.0,0
192,train,191,8,0,1.0,0.0,0.0,0.0,0.0,0
194,train,193,20,0,1.0,0.0,0.0,0.0,0.0,0
195,train,194,8,0,1.0,0.0,0.0,0.0,0.0,0
197,train,196,31,0,1.0,0.0,0.0,0.0,0.0,0
198,train,197,3,0,1.0,0.0,0.0,0.0,0.0,0
200,train,199,1,0,1.0,0.0,0.0,0.0,0.0,0
202,train,201,8,0,1.0,0.0,0.0,0.0,0.0,0
203,train,202,3,0,1.0,0.0,0.0,0.0,0.0,0
205,train,204,17,0,1.0,0.0,0.0,0.0,0.0,0
206,train,205,24,0,1.0,0.0,0.0,0.0,0.0,0
207,train,206,14,0,0.7857142857142857,0.07142857142857142,0.14285714285714285,0.0,0.3571428571428571,0
208,train,207,16,0,0.8125,0.0,0.0,0.1875,0.5625,1
217,train,216,12,0,1.0,0.0,0.0,0.0,0.0,0
218,train,217,56,0,1.0,0.0,0.0,0.0,0.0,0
220,train,219,3,0,1.0,0.0,0.0,0.0,0.0,0
221,train,220,6,0,1.0,0.0,0.0,0.0,0.0,0
222,train,221,19,0,1.0,0.0,0.0,0.0,0.0,0
223,train,222,5,0,1.0,0.0,0.0,0.0,0.0,0
224,train,223,25,1,1.0,0.0,0.0,0.0,0.0,0
226,train,225,1,0,1.0,0.0,0.0,0.0,0.0,0
229,train,228,3,0,1.0,0.0,0.0,0.0,0.0,0
230,train,229,3,0,1.0,0.0,0.0,0.0,0.0,0
231,train,230,39,0,0.7692307692307693,0.0,0.23076923076923078,0.0,0.46153846153846156,0
232,train,231,2,0,1.0,0.0,0.0,0.0,0.0,0
234,train,233,37,0,0.9459459459459459,0.0,0.05405405405405406,0.0,0.10810810810810811,0
235,train,234,29,0,0.8620689655172413,0.06896551724137931,0.06896551724137931,0.0,0.20689655172413793,0
236,train,235,10,2,0.5,0.0,0.5,0.0,1.0,1
237,train,236,12,2,0.9166666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0
238,train,237,49,0,0.9795918367346939,0.02040816326530612,0.0,0.0,0.02040816326530612,0
239,train,238,18,0,0.6111111111111112,0.05555555555555555,0.3333333333333333,0.0,0.7222222222222222,1
240,train,239,15,0,0.8,0.06666666666666667,0.13333333333333333,0.0,0.3333333333333333,0
243,train,242,2,1,0.0,1.0,0.0,0.0,1.0,1
245,train,244,10,3,0.7,0.1,0.0,0.2,0.7000000000000001,1
247,train,246,7,1,1.0,0.0,0.0,0.0,0.0,0
248,train,247,30,2,0.9,0.06666666666666667,0.0,0.03333333333333333,0.16666666666666669,0
250,train,249,24,0,0.7916666666666666,0.0,0.08333333333333333,0.125,0.5416666666666666,1
252,train,251,10,0,0.9,0.1,0.0,0.0,0.1,0
253,train,252,60,2,0.9833333333333333,0.0,0.0,0.016666666666666666,0.05,0
254,train,253,81,1,0.9753086419753086,0.0,0.012345679012345678,0.012345679012345678,0.06172839506172839,0
256,train,255,7,0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.14285714285714285,0
259,train,258,44,0,1.0,0.0,0.0,0.0,0.0,0
260,train,259,55,0,1.0,0.0,0.0,0.0,0.0,0
264,train,263,19,1,1.0,0.0,0.0,0.0,0.0,0
265,train,264,19,0,0.8421052631578947,0.0,0.05263157894736842,0.10526315789473684,0.42105263157894735,0
266,train,265,15,0,1.0,0.0,0.0,0.0,0.0,0
268,train,267,17,1,1.0,0.0,0.0,0.0,0.0,0
269,train,268,1,0,0.0,0.0,1.0,0.0,2.0,2
270,train,269,25,0,1.0,0.0,0.0,0.0,0.0,0
271,train,270,24,0,0.9166666666666666,0.041666666666666664,0.041666666666666664,0.0,0.125,0
273,train,272,3,1,1.0,0.0,0.0,0.0,0.0,0
274,train,273,6,3,1.0,0.0,0.0,0.0,0.0,0
276,train,275,22,2,1.0,0.0,0.0,0.0,0.0,0
277,train,276,17,0,0.7058823529411765,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.5294117647058824,1
278,train,277,17,0,1.0,0.0,0.0,0.0,0.0,0
280,train,279,13,2,1.0,0.0,0.0,0.0,0.0,0
282,train,281,36,1,1.0,0.0,0.0,0.0,0.0,0
283,train,282,21,2,0.9523809523809523,0.047619047619047616,0.0,0.0,0.047619047619047616,0
284,train,283,17,1,1.0,0.0,0.0,0.0,0.0,0
286,train,285,11,4,1.0,0.0,0.0,0.0,0.0,0
290,train,289,38,0,0.9473684210526315,0.05263157894736842,0.0,0.0,0.05263157894736842,0
291,train,290,1,0,0.0,0.0,0.0,1.0,3.0,3
294,train,293,4,0,0.75,0.25,0.0,0.0,0.25,0
300,train,299,58,0,0.9137931034482759,0.05172413793103448,0.034482758620689655,0.0,0.12068965517241378,0
302,train,301,73,1,0.9452054794520548,0.0,0.0,0.0547945205479452,0.1643835616438356,0
304,train,303,20,0,0.95,0.0,0.0,0.05,0.15000000000000002,0
305,train,304,87,1,1.0,0.0,0.0,0.0,0.0,0
309,train,308,6,0,1.0,0.0,0.0,0.0,0.0,0
311,train,310,18,1,1.0,0.0,0.0,0.0,0.0,0
314,train,313,90,3,1.0,0.0,0.0,0.0,0.0,0
315,train,314,26,2,0.9230769230769231,0.07692307692307693,0.0,0.0,0.07692307692307693,0
317,train,316,8,0,1.0,0.0,0.0,0.0,0.0,0
318,train,317,1,0,0.0,0.0,0.0,1.0,3.0,3
319,train,318,2,0,1.0,0.0,0.0,0.0,0.0,0
320,train,319,2,0,1.0,0.0,0.0,0.0,0.0,0
321,train,320,34,0,0.8529411764705882,0.08823529411764706,0.058823529411764705,0.0,0.20588235294117646,0
323,train,322,25,1,1.0,0.0,0.0,0.0,0.0,0
327,train,326,2,0,0.0,0.0,1.0,0.0,2.0,2
329,train,328,9,0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.4444444444444444,0
331,train,330,4,0,0.0,0.0,0.5,0.5,2.5,3
332,train,331,34,1,0.8529411764705882,0.029411764705882353,0.11764705882352941,0.0,0.2647058823529412,0
338,train,337,10,2,1.0,0.0,0.0,0.0,0.0,0
339,train,338,9,1,1.0,0.0,0.0,0.0,0.0,0
340,train,339,8,2,1.0,0.0,0.0,0.0,0.0,0
341,train,340,24,0,0.0,0.20833333333333334,0.5416666666666666,0.25,2.0416666666666665,2
344,train,343,15,1,1.0,0.0,0.0,0.0,0.0,0
346,train,345,15,0,1.0,0.0,0.0,0.0,0.0,0
347,train,346,9,0,0.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,1.7777777777777777,2
348,train,347,15,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0
349,train,348,5,0,1.0,0.0,0.0,0.0,0.0,0
351,train,350,13,0,0.9230769230769231,0.07692307692307693,0.0,0.0,0.07692307692307693,0
352,train,351,3,0,0.0,1.0,0.0,0.0,1.0,1
353,train,352,7,1,0.8571428571428571,0.14285714285714285,0.0,0.0,0.14285714285714285,0
354,train,353,12,0,0.4166666666666667,0.3333333333333333,0.25,0.0,0.8333333333333333,1
356,train,355,9,0,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.4444444444444444,0
357,train,356,7,1,1.0,0.0,0.0,0.0,0.0,0
358,train,357,2,0,1.0,0.0,0.0,0.0,0.0,0
359,train,358,17,2,1.0,0.0,0.0,0.0,0.0,0
360,train,359,69,3,0.9855072463768116,0.014492753623188406,0.0,0.0,0.014492753623188406,0
361,train,360,40,2,0.975,0.025,0.0,0.0,0.025,0
367,train,366,2,0,1.0,0.0,0.0,0.0,0.0,0
368,train,367,38,0,1.0,0.0,0.0,0.0,0.0,0
369,train,368,21,0,0.7142857142857143,0.047619047619047616,0.23809523809523808,0.0,0.5238095238095237,1
372,train,371,6,0,1.0,0.0,0.0,0.0,0.0,0
375,train,374,6,0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0
377,train,376,20,0,1.0,0.0,0.0,0.0,0.0,0
378,train,377,17,0,1.0,0.0,0.0,0.0,0.0,0
379,train,378,24,0,1.0,0.0,0.0,0.0,0.0,0
380,train,379,10,0,1.0,0.0,0.0,0.0,0.0,0
382,train,381,11,0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0
386,train,385,6,0,1.0,0.0,0.0,0.0,0.0,0
387,train,386,8,0,1.0,0.0,0.0,0.0,0.0,0
389,train,388,20,0,1.0,0.0,0.0,0.0,0.0,0
390,train,389,5,1,1.0,0.0,0.0,0.0,0.0,0
392,train,391,3,0,0.0,1.0,0.0,0.0,1.0,1
393,train,392,6,0,1.0,0.0,0.0,0.0,0.0,0
394,train,393,20,1,0.7,0.2,0.1,0.0,0.4,0
395,train,394,15,1,1.0,0.0,0.0,0.0,0.0,0
396,train,395,3,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,1
398,train,397,1,0,1.0,0.0,0.0,0.0,0.0,0
399,train,398,2,0,0.5,0.5,0.0,0.0,0.5,1
400,train,399,5,0,0.0,0.0,1.0,0.0,2.0,2
401,train,400,15,0,0.6666666666666666,0.2,0.13333333333333333,0.0,0.4666666666666667,0
402,train,401,7,0,1.0,0.0,0.0,0.0,0.0,0
404,train,403,8,2,1.0,0.0,0.0,0.0,0.0,0
405,train,404,10,0,0.9,0.0,0.0,0.1,0.30000000000000004,0
406,train,405,3,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,1
407,train,406,1,0,0.0,1.0,0.0,0.0,1.0,1
408,train,407,15,0,1.0,0.0,0.0,0.0,0.0,0
409,train,408,179,1,1.0,0.0,0.0,0.0,0.0,0
411,train,410,23,0,0.9565217391304348,0.043478260869565216,0.0,0.0,0.043478260869565216,0
412,train,411,69,0,1.0,0.0,0.0,0.0,0.0,0
416,train,415,7,0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.42857142857142855,0
417,train,416,18,1,0.8333333333333334,0.1111111111111111,0.05555555555555555,0.0,0.2222222222222222,0
418,train,417,15,0,0.8666666666666667,0.13333333333333333,0.0,0.0,0.13333333333333333,0
419,train,418,3,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0
423,train,422,9,0,1.0,0.0,0.0,0.0,0.0,0
424,train,423,5,0,1.0,0.0,0.0,0.0,0.0,0
425,train,424,5,0,0.8,0.2,0.0,0.0,0.2,0
427,train,426,10,0,0.9,0.1,0.0,0.0,0.1,0
428,train,427,4,0,1.0,0.0,0.0,0.0,0.0,0
430,train,429,10,1,0.9,0.1,0.0,0.0,0.1,0
431,train,430,22,0,1.0,0.0,0.0,0.0,0.0,0
432,train,431,26,0,1.0,0.0,0.0,0.0,0.0,0
434,train,433,8,0,0.875,0.125,0.0,0.0,0.125,0
436,train,435,68,0,0.8970588235294118,0.0,0.0,0.10294117647058823,0.3088235294117647,0
437,train,436,2,0,0.0,0.0,0.0,1.0,3.0,3
439,train,438,16,0,1.0,0.0,0.0,0.0,0.0,0
442,train,441,9,0,1.0,0.0,0.0,0.0,0.0,0
443,train,442,9,0,1.0,0.0,0.0,0.0,0.0,0
445,train,444,7,0,0.8571428571428571,0.0,0.14285714285714285,0.0,0.2857142857142857,0
1,test,0,5,0,0.0,0.0,0.0,1.0,3.0,3
5,test,4,80,9,1.0,0.0,0.0,0.0,0.0,0
7,test,6,5,0,0.2,0.0,0.0,0.8,2.4000000000000004,2
9,test,8,11,1,0.09090909090909091,0.0,0.0,0.9090909090909091,2.727272727272727,3
12,test,11,70,0,0.9857142857142858,0.014285714285714285,0.0,0.0,0.014285714285714285,0
15,test,14,55,4,0.9818181818181818,0.01818181818181818,0.0,0.0,0.01818181818181818,0
17,test,16,31,0,0.967741935483871,0.03225806451612903,0.0,0.0,0.03225806451612903,0
18,test,17,27,0,0.7037037037037037,0.18518518518518517,0.0,0.1111111111111111,0.5185185185185185,1
27,test,26,96,12,1.0,0.0,0.0,0.0,0.0,0
49,test,48,158,4,0.9936708860759493,0.006329113924050633,0.0,0.0,0.006329113924050633,0
51,test,50,293,45,0.9931740614334471,0.0034129692832764505,0.0,0.0034129692832764505,0.013651877133105802,0
57,test,56,95,0,1.0,0.0,0.0,0.0,0.0,0
72,test,71,160,26,0.99375,0.00625,0.0,0.0,0.00625,0
73,test,72,198,0,1.0,0.0,0.0,0.0,0.0,0
89,test,88,1,0,1.0,0.0,0.0,0.0,0.0,0
93,test,92,4,1,1.0,0.0,0.0,0.0,0.0,0
113,test,112,8,0,1.0,0.0,0.0,0.0,0.0,0
117,test,116,1,0,1.0,0.0,0.0,0.0,0.0,0
123,test,122,9,5,1.0,0.0,0.0,0.0,0.0,0
129,test,128,9,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.3333333333333333,0
134,test,133,4,0,0.75,0.0,0.25,0.0,0.5,1
136,test,135,2,0,1.0,0.0,0.0,0.0,0.0,0
143,test,142,6,0,1.0,0.0,0.0,0.0,0.0,0
147,test,146,3,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0
170,test,169,14,2,1.0,0.0,0.0,0.0,0.0,0
177,test,176,1,0,1.0,0.0,0.0,0.0,0.0,0
180,test,179,14,1,1.0,0.0,0.0,0.0,0.0,0
185,test,184,9,0,1.0,0.0,0.0,0.0,0.0,0
199,test,198,19,0,0.9473684210526315,0.05263157894736842,0.0,0.0,0.05263157894736842,0
209,test,208,3,0,1.0,0.0,0.0,0.0,0.0,0
216,test,215,12,0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,1
225,test,224,6,0,1.0,0.0,0.0,0.0,0.0,0
233,test,232,6,0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.3333333333333333,0
244,test,243,7,1,0.7142857142857143,0.0,0.2857142857142857,0.0,0.5714285714285714,1
249,test,248,81,0,1.0,0.0,0.0,0.0,0.0,0
255,test,254,5,0,1.0,0.0,0.0,0.0,0.0,0
257,test,256,183,4,1.0,0.0,0.0,0.0,0.0,0
272,test,271,48,3,0.9791666666666666,0.020833333333333332,0.0,0.0,0.020833333333333332,0
275,test,274,58,3,0.9482758620689655,0.05172413793103448,0.0,0.0,0.05172413793103448,0
287,test,286,17,0,0.23529411764705882,0.0,0.4117647058823529,0.35294117647058826,1.8823529411764706,2
288,test,287,9,0,0.0,0.0,0.0,1.0,3.0,3
293,test,292,5,0,0.0,0.6,0.0,0.4,1.8000000000000003,2
299,test,298,9,5,0.6666666666666666,0.0,0.1111111111111111,0.2222222222222222,0.8888888888888888,1
303,test,302,96,0,1.0,0.0,0.0,0.0,0.0,0
310,test,309,75,2,1.0,0.0,0.0,0.0,0.0,0
312,test,311,3,0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,1
316,test,315,6,1,0.8333333333333334,0.0,0.0,0.16666666666666666,0.5,1
324,test,323,23,0,0.9565217391304348,0.043478260869565216,0.0,0.0,0.043478260869565216,0
325,test,324,1,1,1.0,0.0,0.0,0.0,0.0,0
333,test,332,4,0,0.0,0.0,1.0,0.0,2.0,2
334,test,333,12,0,1.0,0.0,0.0,0.0,0.0,0
335,test,334,14,0,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.0,0.21428571428571427,0
336,test,335,13,0,0.7692307692307693,0.23076923076923078,0.0,0.0,0.23076923076923078,0
337,test,336,36,0,0.9166666666666666,0.027777777777777776,0.05555555555555555,0.0,0.1388888888888889,0
345,test,344,3,0,1.0,0.0,0.0,0.0,0.0,0
355,test,354,4,0,0.0,1.0,0.0,0.0,1.0,1
362,test,361,52,2,1.0,0.0,0.0,0.0,0.0,0
363,test,362,4,0,1.0,0.0,0.0,0.0,0.0,0
364,test,363,1,0,0.0,0.0,1.0,0.0,2.0,2
366,test,365,14,0,1.0,0.0,0.0,0.0,0.0,0
371,test,370,19,0,0.6842105263157895,0.3157894736842105,0.0,0.0,0.3157894736842105,0
383,test,382,7,0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.14285714285714285,0
397,test,396,8,1,1.0,0.0,0.0,0.0,0.0,0
410,test,409,23,2,0.8260869565217391,0.17391304347826086,0.0,0.0,0.17391304347826086,0
413,test,412,33,2,1.0,0.0,0.0,0.0,0.0,0
414,test,413,13,0,1.0,0.0,0.0,0.0,0.0,0
415,test,414,3,0,1.0,0.0,0.0,0.0,0.0,0
421,test,420,23,3,0.8260869565217391,0.0,0.0,0.17391304347826086,0.5217391304347826,1
422,test,421,3,0,1.0,0.0,0.0,0.0,0.0,0
429,test,428,17,0,1.0,0.0,0.0,0.0,0.0,0
433,test,432,1,0,1.0,0.0,0.0,0.0,0.0,0
438,test,437,20,0,1.0,0.0,0.0,0.0,0.0,0
441,test,440,23,0,1.0,0.0,0.0,0.0,0.0,0
