local_id,split,raw_tile_index,num_buildings_labeled,num_buildings_unclassified,p0_no_damage,p1_minor,p2_major,p3_destroyed,S_real,L_bucket
269,train,268,22,0,0.3181818181818182,0.045454545454545456,0.0,0.6363636363636364,1.9545454545454546,2
272,train,271,1,0,1.0,0.0,0.0,0.0,0.0,0
280,train,279,4,0,0.0,0.0,0.0,1.0,3.0,3
284,train,283,3,0,0.0,0.0,0.0,1.0,3.0,3
287,train,286,62,0,1.0,0.0,0.0,0.0,0.0,0
289,train,288,11,0,0.0,0.18181818181818182,0.0,0.8181818181818182,2.6363636363636362,3
291,train,290,5,0,0.2,0.2,0.0,0.6,1.9999999999999998,2
297,train,296,64,0,1.0,0.0,0.0,0.0,0.0,0
302,train,301,21,3,0.7619047619047619,0.0,0.0,0.23809523809523808,0.7142857142857142,1
303,train,302,5,1,0.0,0.0,0.0,1.0,3.0,3
304,train,303,8,1,0.0,0.125,0.125,0.75,2.625,3
309,train,308,57,0,0.8070175438596491,0.0,0.017543859649122806,0.17543859649122806,0.5614035087719298,1
313,train,312,114,0,0.9298245614035088,0.0,0.0,0.07017543859649122,0.21052631578947367,0
333,train,332,2,0,0.0,0.0,0.0,1.0,3.0,3
338,train,337,16,0,1.0,0.0,0.0,0.0,0.0,0
342,train,341,10,0,0.1,0.0,0.0,0.9,2.7,3
344,train,343,3,0,0.0,0.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,3
347,train,346,8,0,0.0,0.0,0.0,1.0,3.0,3
349,train,348,27,0,0.5925925925925926,0.0,0.0,0.4074074074074074,1.222222222222222,1
358,train,357,6,2,1.0,0.0,0.0,0.0,0.0,0
359,train,358,17,0,0.058823529411764705,0.0,0.0,0.9411764705882353,2.8235294117647056,3
361,train,360,55,1,0.4727272727272727,0.0,0.0,0.5272727272727272,1.5818181818181816,2
364,train,363,16,0,1.0,0.0,0.0,0.0,0.0,0
368,train,367,3,0,0.0,0.0,0.0,1.0,3.0,3
370,train,369,15,0,0.2,0.0,0.0,0.8,2.4000000000000004,2
371,train,370,3,0,0.0,0.0,0.0,1.0,3.0,3
376,train,375,32,4,1.0,0.0,0.0,0.0,0.0,0
388,train,387,22,0,0.0,0.0,0.045454545454545456,0.9545454545454546,2.9545454545454546,3
390,train,389,16,0,0.75,0.0,0.0,0.25,0.75,1
392,train,391,5,0,1.0,0.0,0.0,0.0,0.0,0
400,train,399,7,0,0.0,0.0,0.42857142857142855,0.5714285714285714,2.571428571428571,3
403,train,402,6,0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0
406,train,405,8,0,1.0,0.0,0.0,0.0,0.0,0
409,train,408,29,0,0.4827586206896552,0.0,0.034482758620689655,0.4827586206896552,1.5172413793103448,2
410,train,409,3,1,1.0,0.0,0.0,0.0,0.0,0
418,train,417,20,0,0.6,0.0,0.05,0.35,1.15,1
421,train,420,2,1,0.0,0.0,0.0,1.0,3.0,3
423,train,422,36,0,1.0,0.0,0.0,0.0,0.0,0
428,train,427,20,0,0.05,0.2,0.0,0.75,2.45,2
430,train,429,1,0,0.0,0.0,0.0,1.0,3.0,3
431,train,430,1,0,0.0,0.0,0.0,1.0,3.0,3
434,train,433,1,0,0.0,0.0,0.0,1.0,3.0,3
435,train,434,2,0,0.0,0.0,0.0,1.0,3.0,3
437,train,436,18,0,0.2777777777777778,0.0,0.0,0.7222222222222222,2.1666666666666665,2
443,train,442,23,0,0.8260869565217391,0.0,0.0,0.17391304347826086,0.5217391304347826,1
456,train,455,1,0,1.0,0.0,0.0,0.0,0.0,0
463,train,462,2,0,0.0,0.0,0.0,1.0,3.0,3
467,train,466,9,0,0.0,0.0,0.0,1.0,3.0,3
469,train,468,49,0,0.8775510204081632,0.0,0.0,0.12244897959183673,0.36734693877551017,0
470,train,469,6,1,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2
473,train,472,30,0,0.9666666666666667,0.0,0.0,0.03333333333333333,0.1,0
474,train,473,17,1,0.8823529411764706,0.0,0.0,0.11764705882352941,0.3529411764705882,0
485,train,484,202,0,1.0,0.0,0.0,0.0,0.0,0
489,train,488,22,0,0.6363636363636364,0.09090909090909091,0.0,0.2727272727272727,0.9090909090909091,1
490,train,489,9,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.3333333333333333,0
495,train,494,21,0,0.42857142857142855,0.0,0.047619047619047616,0.5238095238095238,1.666666666666667,2
496,train,495,52,0,1.0,0.0,0.0,0.0,0.0,0
497,train,496,61,0,1.0,0.0,0.0,0.0,0.0,0
498,train,497,29,1,0.6551724137931034,0.034482758620689655,0.06896551724137931,0.2413793103448276,0.896551724137931,1
502,train,501,23,0,0.30434782608695654,0.0,0.13043478260869565,0.5652173913043478,1.9565217391304348,2
504,train,503,4,0,1.0,0.0,0.0,0.0,0.0,0
506,train,505,10,1,1.0,0.0,0.0,0.0,0.0,0
508,train,507,50,1,1.0,0.0,0.0,0.0,0.0,0
511,train,510,8,0,0.125,0.0,0.0,0.875,2.625,3
515,train,514,41,1,0.8780487804878049,0.04878048780487805,0.0,0.07317073170731707,0.26829268292682923,0
516,train,515,3,0,1.0,0.0,0.0,0.0,0.0,0
517,train,516,14,1,0.0,0.0,0.0,1.0,3.0,3
522,train,521,9,0,0.0,0.2222222222222222,0.0,0.7777777777777778,2.555555555555556,3
523,train,522,2,0,0.0,0.0,0.0,1.0,3.0,3
531,train,530,182,0,1.0,0.0,0.0,0.0,0.0,0
532,train,531,15,4,0.0,0.06666666666666667,0.0,0.9333333333333333,2.8666666666666667,3
542,train,541,24,0,1.0,0.0,0.0,0.0,0.0,0
550,train,549,30,0,1.0,0.0,0.0,0.0,0.0,0
554,train,553,2,0,1.0,0.0,0.0,0.0,0.0,0
557,train,556,4,0,1.0,0.0,0.0,0.0,0.0,0
567,train,566,6,0,1.0,0.0,0.0,0.0,0.0,0
574,train,573,47,1,0.7446808510638298,0.0,0.0,0.2553191489361702,0.7659574468085106,1
577,train,576,141,0,1.0,0.0,0.0,0.0,0.0,0
578,train,577,16,1,1.0,0.0,0.0,0.0,0.0,0
580,train,579,2,0,1.0,0.0,0.0,0.0,0.0,0
584,train,583,45,0,0.8,0.022222222222222223,0.044444444444444446,0.13333333333333333,0.5111111111111112,1
586,train,585,3,0,0.0,0.0,0.0,1.0,3.0,3
587,train,586,9,0,1.0,0.0,0.0,0.0,0.0,0
593,train,592,12,1,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.6666666666666666,2.3333333333333335,2
595,train,594,9,0,1.0,0.0,0.0,0.0,0.0,0
599,train,598,46,0,0.8478260869565217,0.0,0.0,0.15217391304347827,0.4565217391304348,0
601,train,600,1,0,1.0,0.0,0.0,0.0,0.0,0
604,train,603,12,1,0.8333333333333334,0.0,0.0,0.16666666666666666,0.5,1
607,train,606,3,0,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2
608,train,607,5,2,0.0,0.0,0.0,1.0,3.0,3
609,train,608,128,0,1.0,0.0,0.0,0.0,0.0,0
619,train,618,25,0,1.0,0.0,0.0,0.0,0.0,0
621,train,620,14,2,0.6428571428571429,0.0,0.07142857142857142,0.2857142857142857,1.0,1
624,train,623,91,0,1.0,0.0,0.0,0.0,0.0,0
629,train,628,36,3,1.0,0.0,0.0,0.0,0.0,0
630,train,629,84,0,1.0,0.0,0.0,0.0,0.0,0
632,train,631,27,0,0.5185185185185185,0.0,0.0,0.48148148148148145,1.4444444444444444,1
635,train,634,133,0,1.0,0.0,0.0,0.0,0.0,0
640,train,639,2,1,1.0,0.0,0.0,0.0,0.0,0
643,train,642,20,0,0.95,0.0,0.05,0.0,0.1,0
644,train,643,144,3,1.0,0.0,0.0,0.0,0.0,0
645,train,644,3,0,1.0,0.0,0.0,0.0,0.0,0
652,train,651,15,1,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,1
653,train,652,2,1,0.5,0.0,0.0,0.5,1.5,2
654,train,653,15,2,1.0,0.0,0.0,0.0,0.0,0
656,train,655,57,0,1.0,0.0,0.0,0.0,0.0,0
658,train,657,23,0,0.043478260869565216,0.0,0.0,0.9565217391304348,2.8695652173913047,3
662,train,661,25,5,0.84,0.0,0.0,0.16,0.48,0
663,train,662,28,1,0.07142857142857142,0.03571428571428571,0.0,0.8928571428571429,2.7142857142857144,3
664,train,663,48,0,0.3333333333333333,0.0,0.020833333333333332,0.6458333333333334,1.9791666666666667,2
667,train,666,2,1,0.0,0.0,0.0,1.0,3.0,3
669,train,668,73,0,1.0,0.0,0.0,0.0,0.0,0
670,train,669,9,3,1.0,0.0,0.0,0.0,0.0,0
672,train,671,3,0,0.0,0.0,0.0,1.0,3.0,3
676,train,675,75,1,1.0,0.0,0.0,0.0,0.0,0
677,train,676,23,2,1.0,0.0,0.0,0.0,0.0,0
680,train,679,24,0,0.20833333333333334,0.08333333333333333,0.125,0.5833333333333334,2.0833333333333335,2
681,train,680,1,0,1.0,0.0,0.0,0.0,0.0,0
687,train,686,15,0,0.0,0.0,0.0,1.0,3.0,3
689,train,688,8,0,0.5,0.0,0.0,0.5,1.5,2
692,train,691,2,0,1.0,0.0,0.0,0.0,0.0,0
693,train,692,46,2,0.782608695652174,0.0,0.0,0.21739130434782608,0.6521739130434783,1
716,train,715,7,2,0.7142857142857143,0.0,0.0,0.2857142857142857,0.8571428571428571,1
724,train,723,6,1,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.8333333333333333,1
732,train,731,13,2,0.8461538461538461,0.0,0.0,0.15384615384615385,0.46153846153846156,0
740,train,739,38,0,1.0,0.0,0.0,0.0,0.0,0
753,train,752,20,0,1.0,0.0,0.0,0.0,0.0,0
764,train,763,4,0,0.75,0.0,0.0,0.25,0.75,1
768,train,767,11,0,1.0,0.0,0.0,0.0,0.0,0
771,train,770,60,0,1.0,0.0,0.0,0.0,0.0,0
772,train,771,10,3,0.8,0.0,0.0,0.2,0.6000000000000001,1
777,train,776,6,0,1.0,0.0,0.0,0.0,0.0,0
780,train,779,3,0,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2
786,train,785,13,0,0.38461538461538464,0.0,0.0,0.6153846153846154,1.8461538461538463,2
789,train,788,4,0,0.0,0.0,0.75,0.25,2.25,2
791,train,790,35,2,1.0,0.0,0.0,0.0,0.0,0
793,train,792,28,3,0.7857142857142857,0.0,0.0,0.21428571428571427,0.6428571428571428,1
794,train,793,8,0,0.0,0.125,0.125,0.75,2.625,3
799,train,798,50,2,1.0,0.0,0.0,0.0,0.0,0
806,train,805,22,4,0.13636363636363635,0.0,0.0,0.8636363636363636,2.590909090909091,3
811,train,810,12,3,0.25,0.0,0.0,0.75,2.25,2
818,train,817,85,11,0.6352941176470588,0.0,0.0,0.36470588235294116,1.0941176470588234,1
820,train,819,5,7,0.6,0.0,0.0,0.4,1.2000000000000002,1
822,train,821,23,0,0.0,0.0,0.0,1.0,3.0,3
825,train,824,1,0,0.0,0.0,0.0,1.0,3.0,3
841,train,840,33,0,1.0,0.0,0.0,0.0,0.0,0
862,train,861,29,9,0.6206896551724138,0.034482758620689655,0.10344827586206896,0.2413793103448276,0.9655172413793104,1
863,train,862,27,0,0.25925925925925924,0.0,0.0,0.7407407407407407,2.2222222222222223,2
865,train,864,88,0,1.0,0.0,0.0,0.0,0.0,0
867,train,866,30,0,1.0,0.0,0.0,0.0,0.0,0
869,train,868,6,0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.5,1
875,train,874,39,0,0.9487179487179487,0.0,0.0,0.05128205128205128,0.15384615384615385,0
879,train,878,1,0,0.0,0.0,0.0,1.0,3.0,3
881,train,880,71,0,1.0,0.0,0.0,0.0,0.0,0
887,train,886,48,3,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,1
888,train,887,68,0,1.0,0.0,0.0,0.0,0.0,0
892,train,891,2,0,0.0,0.0,0.0,1.0,3.0,3
902,train,901,20,0,1.0,0.0,0.0,0.0,0.0,0
905,train,904,14,0,0.7142857142857143,0.0,0.0,0.2857142857142857,0.8571428571428571,1
908,train,907,5,0,0.6,0.0,0.0,0.4,1.2000000000000002,1
910,train,909,20,2,0.7,0.0,0.0,0.3,0.8999999999999999,1
913,train,912,8,0,0.125,0.75,0.0,0.125,1.125,1
914,train,913,25,0,0.0,0.0,0.04,0.96,2.96,3
915,train,914,70,1,1.0,0.0,0.0,0.0,0.0,0
917,train,916,1,2,1.0,0.0,0.0,0.0,0.0,0
918,train,917,6,5,1.0,0.0,0.0,0.0,0.0,0
924,train,923,3,0,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,1
929,train,928,22,0,1.0,0.0,0.0,0.0,0.0,0
932,train,931,2,0,1.0,0.0,0.0,0.0,0.0,0
936,train,935,137,0,1.0,0.0,0.0,0.0,0.0,0
939,train,938,3,0,0.0,0.0,0.0,1.0,3.0,3
941,train,940,6,0,0.0,0.0,0.16666666666666666,0.8333333333333334,2.8333333333333335,3
946,train,945,8,1,0.375,0.625,0.0,0.0,0.625,1
948,train,947,7,0,1.0,0.0,0.0,0.0,0.0,0
950,train,949,2,0,1.0,0.0,0.0,0.0,0.0,0
954,train,953,72,11,1.0,0.0,0.0,0.0,0.0,0
960,train,959,17,0,1.0,0.0,0.0,0.0,0.0,0
961,train,960,40,0,1.0,0.0,0.0,0.0,0.0,0
963,train,962,32,3,0.65625,0.0,0.0,0.34375,1.03125,1
966,train,965,96,0,1.0,0.0,0.0,0.0,0.0,0
971,train,970,42,0,0.9523809523809523,0.0,0.023809523809523808,0.023809523809523808,0.11904761904761904,0
973,train,972,7,0,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,1.857142857142857,2
987,train,986,73,0,1.0,0.0,0.0,0.0,0.0,0
988,train,987,70,0,0.8285714285714286,0.0,0.0,0.17142857142857143,0.5142857142857142,1
1001,train,1000,62,3,0.8225806451612904,0.0,0.0,0.1774193548387097,0.532258064516129,1
1014,train,1013,14,3,0.8571428571428571,0.0,0.0,0.14285714285714285,0.42857142857142855,0
1018,train,1017,18,0,1.0,0.0,0.0,0.0,0.0,0
1020,train,1019,29,0,1.0,0.0,0.0,0.0,0.0,0
1021,train,1020,91,0,0.8241758241758241,0.13186813186813187,0.0,0.04395604395604396,0.26373626373626374,0
1024,train,1023,35,0,0.3142857142857143,0.22857142857142856,0.0,0.45714285714285713,1.6,2
1028,train,1027,65,0,1.0,0.0,0.0,0.0,0.0,0
1036,train,1035,5,1,0.6,0.0,0.0,0.4,1.2000000000000002,1
1041,train,1040,81,0,1.0,0.0,0.0,0.0,0.0,0
1048,train,1047,11,0,0.8181818181818182,0.0,0.0,0.18181818181818182,0.5454545454545454,1
1053,train,1052,26,2,0.9615384615384616,0.0,0.0,0.038461538461538464,0.11538461538461539,0
1055,train,1054,98,0,1.0,0.0,0.0,0.0,0.0,0
1059,train,1058,44,0,0.7954545454545454,0.0,0.0,0.20454545454545456,0.6136363636363636,1
1060,train,1059,1,1,1.0,0.0,0.0,0.0,0.0,0
1064,train,1063,3,0,1.0,0.0,0.0,0.0,0.0,0
1067,train,1066,60,0,1.0,0.0,0.0,0.0,0.0,0
1072,train,1071,1,0,1.0,0.0,0.0,0.0,0.0,0
1073,train,1072,146,0,1.0,0.0,0.0,0.0,0.0,0
1076,train,1075,64,0,0.125,0.046875,0.0,0.828125,2.53125,3
1079,train,1078,12,0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.5,1
1081,train,1080,1,0,1.0,0.0,0.0,0.0,0.0,0
1082,train,1081,15,1,1.0,0.0,0.0,0.0,0.0,0
1086,train,1085,14,0,0.7142857142857143,0.0,0.0,0.2857142857142857,0.8571428571428571,1
1087,train,1086,8,0,0.125,0.0,0.0,0.875,2.625,3
1089,train,1088,30,11,0.7,0.0,0.0,0.3,0.8999999999999999,1
1093,train,1092,59,0,0.9830508474576272,0.0,0.0,0.01694915254237288,0.05084745762711865,0
1094,train,1093,57,0,1.0,0.0,0.0,0.0,0.0,0
1105,train,1104,30,0,0.7333333333333333,0.0,0.06666666666666667,0.2,0.7333333333333334,1
1106,train,1105,15,0,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.2,0
1114,train,1113,1,0,0.0,0.0,0.0,1.0,3.0,3
1121,train,1120,2,0,0.0,0.0,0.0,1.0,3.0,3
1122,train,1121,13,0,0.9230769230769231,0.0,0.0,0.07692307692307693,0.23076923076923078,0
1125,train,1124,1,0,1.0,0.0,0.0,0.0,0.0,0
1126,train,1125,36,0,1.0,0.0,0.0,0.0,0.0,0
1128,train,1127,11,7,1.0,0.0,0.0,0.0,0.0,0
1134,train,1133,1,0,1.0,0.0,0.0,0.0,0.0,0
1135,train,1134,20,0,1.0,0.0,0.0,0.0,0.0,0
1136,train,1135,16,2,0.0625,0.0,0.0,0.9375,2.8125,3
1144,train,1143,1,0,1.0,0.0,0.0,0.0,0.0,0
1153,train,1152,16,2,1.0,0.0,0.0,0.0,0.0,0
1160,train,1159,20,0,0.95,0.0,0.0,0.05,0.15000000000000002,0
1163,train,1162,12,0,1.0,0.0,0.0,0.0,0.0,0
1166,train,1165,4,1,0.75,0.0,0.0,0.25,0.75,1
1167,train,1166,3,1,1.0,0.0,0.0,0.0,0.0,0
1172,train,1171,25,0,1.0,0.0,0.0,0.0,0.0,0
1177,train,1176,38,3,0.5789473684210527,0.0,0.0,0.42105263157894735,1.263157894736842,1
1183,train,1182,21,0,1.0,0.0,0.0,0.0,0.0,0
1185,train,1184,29,0,1.0,0.0,0.0,0.0,0.0,0
1186,train,1185,12,0,0.9166666666666666,0.0,0.0,0.08333333333333333,0.25,0
1187,train,1186,19,2,0.6842105263157895,0.15789473684210525,0.0,0.15789473684210525,0.631578947368421,1
1197,train,1196,2,5,1.0,0.0,0.0,0.0,0.0,0
1198,train,1197,1,0,1.0,0.0,0.0,0.0,0.0,0
1203,train,1202,3,1,0.0,0.0,0.0,1.0,3.0,3
1205,train,1204,43,0,1.0,0.0,0.0,0.0,0.0,0
1222,train,1221,49,0,1.0,0.0,0.0,0.0,0.0,0
1226,train,1225,1,2,1.0,0.0,0.0,0.0,0.0,0
1229,train,1228,62,0,1.0,0.0,0.0,0.0,0.0,0
1234,train,1233,9,0,1.0,0.0,0.0,0.0,0.0,0
1238,train,1237,1,0,0.0,0.0,0.0,1.0,3.0,3
1242,train,1241,62,0,1.0,0.0,0.0,0.0,0.0,0
1244,train,1243,12,0,1.0,0.0,0.0,0.0,0.0,0
1245,train,1244,68,0,0.9558823529411765,0.0,0.0,0.04411764705882353,0.1323529411764706,0
1246,train,1245,53,1,0.5660377358490566,0.0,0.0,0.4339622641509434,1.3018867924528301,1
1249,train,1248,2,0,0.0,0.0,0.0,1.0,3.0,3
1252,train,1251,106,0,1.0,0.0,0.0,0.0,0.0,0
1255,train,1254,43,1,0.627906976744186,0.023255813953488372,0.023255813953488372,0.32558139534883723,1.0465116279069768,1
1256,train,1255,31,0,1.0,0.0,0.0,0.0,0.0,0
1258,train,1257,56,0,1.0,0.0,0.0,0.0,0.0,0
1259,train,1258,1,0,1.0,0.0,0.0,0.0,0.0,0
1260,train,1259,14,0,0.14285714285714285,0.0,0.07142857142857142,0.7857142857142857,2.5,3
1261,train,1260,70,0,1.0,0.0,0.0,0.0,0.0,0
1262,train,1261,54,3,0.8703703703703703,0.0,0.0,0.12962962962962962,0.38888888888888884,0
1265,train,1264,36,0,1.0,0.0,0.0,0.0,0.0,0
1269,train,1268,66,0,0.7727272727272727,0.0,0.0,0.22727272727272727,0.6818181818181818,1
1272,train,1271,1,0,1.0,0.0,0.0,0.0,0.0,0
1273,train,1272,67,0,1.0,0.0,0.0,0.0,0.0,0
1275,train,1274,13,1,1.0,0.0,0.0,0.0,0.0,0
1279,train,1278,6,2,0.0,0.0,0.0,1.0,3.0,3
1286,train,1285,43,0,0.813953488372093,0.0,0.0,0.18604651162790697,0.5581395348837209,1
1289,train,1288,5,0,0.4,0.4,0.2,0.0,0.8,1
1292,train,1291,2,1,0.5,0.0,0.0,0.5,1.5,2
1293,train,1292,16,0,1.0,0.0,0.0,0.0,0.0,0
1299,train,1298,38,0,0.9473684210526315,0.0,0.0,0.05263157894736842,0.15789473684210525,0
1304,train,1303,11,0,1.0,0.0,0.0,0.0,0.0,0
1313,train,1312,11,0,0.7272727272727273,0.0,0.0,0.2727272727272727,0.8181818181818181,1
1314,train,1313,2,0,1.0,0.0,0.0,0.0,0.0,0
1318,train,1317,1,0,1.0,0.0,0.0,0.0,0.0,0
1319,train,1318,1,0,1.0,0.0,0.0,0.0,0.0,0
1323,train,1322,41,0,0.9512195121951219,0.0,0.0,0.04878048780487805,0.14634146341463417,0
1324,train,1323,32,0,0.78125,0.0625,0.03125,0.125,0.5,1
1326,train,1325,4,1,1.0,0.0,0.0,0.0,0.0,0
1331,train,1330,48,0,1.0,0.0,0.0,0.0,0.0,0
1334,train,1333,20,1,0.7,0.0,0.0,0.3,0.8999999999999999,1
1341,train,1340,9,1,1.0,0.0,0.0,0.0,0.0,0
1342,train,1341,74,0,1.0,0.0,0.0,0.0,0.0,0
1345,train,1344,12,1,0.3333333333333333,0.08333333333333333,0.0,0.5833333333333334,1.8333333333333333,2
1353,train,1352,77,3,1.0,0.0,0.0,0.0,0.0,0
1354,train,1353,6,0,1.0,0.0,0.0,0.0,0.0,0
1355,train,1354,2,0,1.0,0.0,0.0,0.0,0.0,0
1360,train,1359,90,0,1.0,0.0,0.0,0.0,0.0,0
1366,train,1365,20,0,1.0,0.0,0.0,0.0,0.0,0
1367,train,1366,166,0,1.0,0.0,0.0,0.0,0.0,0
1368,train,1367,3,0,1.0,0.0,0.0,0.0,0.0,0
1369,train,1368,67,0,1.0,0.0,0.0,0.0,0.0,0
1375,train,1374,44,0,1.0,0.0,0.0,0.0,0.0,0
1376,train,1375,2,0,1.0,0.0,0.0,0.0,0.0,0
1383,train,1382,47,2,1.0,0.0,0.0,0.0,0.0,0
1386,train,1385,10,0,0.5,0.0,0.0,0.5,1.5,2
1387,train,1386,1,0,0.0,0.0,0.0,1.0,3.0,3
1388,train,1387,25,0,1.0,0.0,0.0,0.0,0.0,0
1390,train,1389,4,2,0.5,0.0,0.0,0.5,1.5,2
1398,train,1397,38,0,0.9473684210526315,0.0,0.0,0.05263157894736842,0.15789473684210525,0
10,test,9,15,1,1.0,0.0,0.0,0.0,0.0,0
50,test,49,17,0,0.4117647058823529,0.0,0.0,0.5882352941176471,1.7647058823529411,2
130,test,129,12,1,0.5833333333333334,0.0,0.0,0.4166666666666667,1.25,1
138,test,137,16,2,1.0,0.0,0.0,0.0,0.0,0
140,test,139,1,0,0.0,0.0,0.0,1.0,3.0,3
146,test,145,8,1,0.125,0.0,0.375,0.5,2.25,2
149,test,148,5,0,0.6,0.0,0.0,0.4,1.2000000000000002,1
162,test,161,1,0,1.0,0.0,0.0,0.0,0.0,0
171,test,170,22,8,0.6363636363636364,0.0,0.0,0.36363636363636365,1.0909090909090908,1
