local_id,split,raw_tile_index,raw_pre_label_json,raw_post_label_json
26,train,25,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000025_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000025_post_disaster.json
27,train,26,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000026_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000026_post_disaster.json
28,train,27,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000027_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000027_post_disaster.json
29,train,28,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000028_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000028_post_disaster.json
30,train,29,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000029_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000029_post_disaster.json
31,train,30,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000030_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000030_post_disaster.json
33,train,32,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000032_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000032_post_disaster.json
34,train,33,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000033_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000033_post_disaster.json
36,train,35,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000035_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000035_post_disaster.json
37,train,36,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000036_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000036_post_disaster.json
39,train,38,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000038_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000038_post_disaster.json
43,train,42,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000042_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000042_post_disaster.json
44,train,43,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000043_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000043_post_disaster.json
45,train,44,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000044_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000044_post_disaster.json
46,train,45,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000045_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000045_post_disaster.json
47,train,46,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000046_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000046_post_disaster.json
51,train,50,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000050_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000050_post_disaster.json
52,train,51,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000051_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000051_post_disaster.json
54,train,53,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000053_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000053_post_disaster.json
56,train,55,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000055_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000055_post_disaster.json
57,train,56,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000056_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000056_post_disaster.json
59,train,58,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000058_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000058_post_disaster.json
61,train,60,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000060_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000060_post_disaster.json
62,train,61,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000061_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000061_post_disaster.json
63,train,62,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000062_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000062_post_disaster.json
66,train,65,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000065_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000065_post_disaster.json
71,train,70,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000070_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000070_post_disaster.json
73,train,72,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000072_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000072_post_disaster.json
74,train,73,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000073_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000073_post_disaster.json
77,train,76,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000076_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000076_post_disaster.json
79,train,78,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000078_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000078_post_disaster.json
80,train,79,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000079_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000079_post_disaster.json
81,train,80,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000080_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000080_post_disaster.json
82,train,81,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000081_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000081_post_disaster.json
83,train,82,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000082_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000082_post_disaster.json
85,train,84,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000084_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000084_post_disaster.json
88,train,87,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000087_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000087_post_disaster.json
89,train,88,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000088_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000088_post_disaster.json
90,train,89,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000089_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000089_post_disaster.json
91,train,90,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000090_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000090_post_disaster.json
92,train,91,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000091_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000091_post_disaster.json
93,train,92,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000092_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000092_post_disaster.json
94,train,93,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000093_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000093_post_disaster.json
95,train,94,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000094_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000094_post_disaster.json
96,train,95,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000095_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000095_post_disaster.json
97,train,96,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000096_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000096_post_disaster.json
98,train,97,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000097_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000097_post_disaster.json
100,train,99,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000099_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000099_post_disaster.json
102,train,101,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000101_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000101_post_disaster.json
103,train,102,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000102_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000102_post_disaster.json
104,train,103,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000103_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000103_post_disaster.json
106,train,105,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000105_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000105_post_disaster.json
107,train,106,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000106_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000106_post_disaster.json
109,train,108,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000108_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000108_post_disaster.json
110,train,109,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000109_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000109_post_disaster.json
111,train,110,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000110_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000110_post_disaster.json
114,train,113,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000113_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000113_post_disaster.json
115,train,114,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000114_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000114_post_disaster.json
116,train,115,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000115_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000115_post_disaster.json
117,train,116,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000116_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000116_post_disaster.json
118,train,117,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000117_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000117_post_disaster.json
119,train,118,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000118_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000118_post_disaster.json
125,train,124,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000124_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000124_post_disaster.json
127,train,126,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000126_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000126_post_disaster.json
131,train,130,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000130_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000130_post_disaster.json
136,train,135,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000135_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000135_post_disaster.json
137,train,136,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000136_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000136_post_disaster.json
142,train,141,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000141_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000141_post_disaster.json
145,train,144,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000144_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000144_post_disaster.json
147,train,146,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000146_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000146_post_disaster.json
150,train,149,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000149_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000149_post_disaster.json
152,train,151,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000151_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000151_post_disaster.json
154,train,153,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000153_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000153_post_disaster.json
155,train,154,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000154_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000154_post_disaster.json
157,train,156,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000156_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000156_post_disaster.json
158,train,157,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000157_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000157_post_disaster.json
161,train,160,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000160_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000160_post_disaster.json
163,train,162,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000162_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000162_post_disaster.json
164,train,163,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000163_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000163_post_disaster.json
167,train,166,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000166_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000166_post_disaster.json
168,train,167,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000167_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000167_post_disaster.json
170,train,169,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000169_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000169_post_disaster.json
172,train,171,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000171_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000171_post_disaster.json
175,train,174,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000174_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000174_post_disaster.json
176,train,175,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000175_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000175_post_disaster.json
179,train,178,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000178_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000178_post_disaster.json
181,train,180,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000180_pre_disaster.json,/home/xjtucxy/sjq/sliders/datasets/DisasterDataset_extracted/DisasterDataset/train/labels/socal-fire_00000180_post_disaster.json
